ID,GENUS,SPECIES,SUB,GROUP,MUSEUM,IDORI,SEX,LOCALITY2
N302335,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302336,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N302337,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302338,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302339,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302341,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302342,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302343,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N302344,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302471,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302472,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N302474,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N305585,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N305586,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N305587,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N305588,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N305589,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N306836,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306837,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N306838,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306839,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N306841,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306843,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306844,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306845,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N306846,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N310345,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N310347,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N310351,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N310352,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N318147,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N324953,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N335454,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N335455,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N335457,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N335458,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N335459,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,F,
N335463,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
N37794,Saguinus,geoffroyi,geoffroyi,OEDIPUS,,N,M,
B23202,Saguinus,imperator,imperator,MYSTAX,MPEG,imperator,F,Alto R. Juru
B21848,Saguinus,imperator,imperator,MYSTAX,MPEG,imperator,M,"Feijó, mg. E"
B21849,Saguinus,imperator,imperator,MYSTAX,MPEG,imperator,M,Mg. Dir. R.
BE0735,Saguinus,imperator,imperator,MYSTAX,MPEG,imperator,F,"Oriente, pr"
F50855,Saguinus,imperator,imperator,MYSTAX,,N,F,
F50856,Saguinus,imperator,imperator,MYSTAX,,N,F,
F84232,Saguinus,imperator,imperator,MYSTAX,,N,M,
F84234,Saguinus,imperator,imperator,MYSTAX,,N,M,
F98035,Saguinus,imperator,imperator,MYSTAX,,N,F,
F98036,Saguinus,imperator,imperator,MYSTAX,,N,M,
R1,Saguinus,imperator,imperator,MYSTAX,,Y,M,
A75918,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
A75919,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
A75921,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
A76009,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
A76011,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
A76012,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
A76014,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
A76018,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
A76019,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S4806,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
S4864,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S4931,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
S4932,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S5012,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S5017,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S5024,Saguinus,imperator,subgrisescen,MYSTAX,,N,M,
S7115,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
S9967,Saguinus,imperator,subgrisescen,MYSTAX,,N,F,
B22963,Saguinus,imperator,subgrisescen,MYSTAX,MPEG,imperator,F,"Ocidente, mg"
B22964,Saguinus,imperator,subgrisescen,MYSTAX,MPEG,imperator,M,"Porongaba, m"
RJ5929,Saguinus,imperator,subgrisescen,MYSTAX,MNRJ,imperator im,M,"Rio Juruá, R"
B22965,Saguinus,imperator,subgrisescen,MYSTAX,MPEG,imperator,F,Seringal Oci
B21840,Saguinus,inustus,inustus,INUSTUS,MPEG,inustus,M,"Maguari, Mun"
BE8789,Saguinus,inustus,inustus,INUSTUS,MPEG,inustus,F,Povoação Sta
A78596,Saguinus,inustus,inustus,INUSTUS,,N,F,
A79412,Saguinus,inustus,inustus,INUSTUS,,N,M,
A79415,Saguinus,inustus,inustus,INUSTUS,,N,F,
A79416,Saguinus,inustus,inustus,INUSTUS,,N,M,
A79419,Saguinus,inustus,inustus,INUSTUS,,N,M,
F88252,Saguinus,inustus,inustus,INUSTUS,,N,M,
F89481,Saguinus,inustus,inustus,INUSTUS,,N,M,
B22002,Saguinus,labiatus,labiatus,MYSTAX,MPEG,S.l.labiatus,F,"BR-230, km 2"
B22009,Saguinus,labiatus,labiatus,MYSTAX,MPEG,S.l.labiatus,F,"Br-230, km 4"
RJ2841,Saguinus,labiatus,labiatus,MYSTAX,MNRJ,S.l.labiatus,F,Lago do Mapi
A203161,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
A92295,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
A92778,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
A92779,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
A92780,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
F127393,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
F127394,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
F38874,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
F38875,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
F58801,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
N398815,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398816,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398817,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398818,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398819,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
N398820,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
N398821,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
N398822,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398823,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398824,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398825,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N398826,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
N522949,Saguinus,labiatus,labiatus,MYSTAX,,N,F,
N522950,Saguinus,labiatus,labiatus,MYSTAX,,N,M,
R28845,Saguinus,leucopus,leucopus,OEDIPUS,MNRJ,leocopus,M,"Puri, above"
A147747,Saguinus,leucopus,leucopus,OEDIPUS,,N,,
A147748,Saguinus,leucopus,leucopus,OEDIPUS,,N,,
F121668,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
F58982,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
F69927,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
F69928,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
F69930,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
F69932,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
F69933,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281632,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281634,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281637,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281638,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281639,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281640,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281645,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281646,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281647,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281648,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281649,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281651,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281652,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281653,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N281655,Saguinus,leucopus,leucopus,OEDIPUS,,N,M,
N281657,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N292294,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
N292295,Saguinus,leucopus,leucopus,OEDIPUS,,N,F,
BE2411,Saguinus,midas,midas,MIDAS,MPEG,midas,M,"Amapá, T. F."
R21511,Saguinus,midas,midas,MIDAS,MNRJ,midas,M,"Apuari, Rio"
R20552,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Estrada do C
R20553,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Estrada do C
R20556,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Estrada do C
R20557,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Estrada do C
R20558,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Estrada do C
R20559,Saguinus,midas,midas,MIDAS,MNRJ,midas,M,Estrada do C
RJ5932,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,Lago do Serp
BE1959,Saguinus,midas,midas,MIDAS,MPEG,midas,F,Mata da Foz
B22053,Saguinus,midas,midas,MIDAS,MPEG,midas,M,"Oriximiná, C"
R20544,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,"P. Platou, A"
R20545,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,"P. Platou, A"
R23838,Saguinus,midas,midas,MIDAS,MNRJ,midas,M,"Rio Amapari,"
R23839,Saguinus,midas,midas,MIDAS,MNRJ,midas,M,"Rio Amapari,"
BE6872,Saguinus,midas,midas,MIDAS,MPEG,midas,M,Rio Maruanum
B21427,Saguinus,midas,midas,MIDAS,MPEG,midas,M,Sem Localida
BE8483,Saguinus,midas,midas,MIDAS,MPEG,midas,F,Serra do Nav
R20549,Saguinus,midas,midas,MIDAS,MNRJ,midas,M,"Terezinha, R"
R20554,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,"Terezinha, R"
R23837,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,"Terezinha, R"
R23844,Saguinus,midas,midas,MIDAS,MNRJ,midas,F,"Terezinha, R"
B22174,Saguinus,midas,midas,MIDAS,MPEG,midas,M,"UHE Balbina,"
A142936,Saguinus,midas,midas,MIDAS,,N,,
A163834,Saguinus,midas,midas,MIDAS,,N,,
A164775,Saguinus,midas,midas,MIDAS,,N,M,
A266480,Saguinus,midas,midas,MIDAS,,N,F,
A90352,Saguinus,midas,midas,MIDAS,,N,M,
B125115,Saguinus,midas,midas,MIDAS,,N,F,
F17760,Saguinus,midas,midas,MIDAS,,N,F,
F19514,Saguinus,midas,midas,MIDAS,,N,M,
F46188,Saguinus,midas,midas,MIDAS,,N,M,
F46189,Saguinus,midas,midas,MIDAS,,N,F,
F46192,Saguinus,midas,midas,MIDAS,,N,M,
F50854,Saguinus,midas,midas,MIDAS,,N,M,
F93236,Saguinus,midas,midas,MIDAS,,N,F,
F93237,Saguinus,midas,midas,MIDAS,,N,M,
F93238,Saguinus,midas,midas,MIDAS,,N,M,
F93516,Saguinus,midas,midas,MIDAS,,N,F,
F95453,Saguinus,midas,midas,MIDAS,,N,F,
F95454,Saguinus,midas,midas,MIDAS,,N,M,
F95457,Saguinus,midas,midas,MIDAS,,N,F,
N277587,Saguinus,midas,midas,MIDAS,,N,M,
N277588,Saguinus,midas,midas,MIDAS,,N,F,
N362118,Saguinus,midas,midas,MIDAS,,N,,
N393799,Saguinus,midas,midas,MIDAS,,N,F,
N393800,Saguinus,midas,midas,MIDAS,,N,M,
N393803,Saguinus,midas,midas,MIDAS,,N,M,
N393804,Saguinus,midas,midas,MIDAS,,N,M,
N393805,Saguinus,midas,midas,MIDAS,,N,F,
N393806,Saguinus,midas,midas,MIDAS,,N,F,
N393807,Saguinus,midas,midas,MIDAS,,N,M,
N393808,Saguinus,midas,midas,MIDAS,,N,F,
N393809,Saguinus,midas,midas,MIDAS,,N,F,
B21975,Saguinus,midas,niger,MIDAS,MPEG,niger,M,Aldeia Gurup
B22968,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Arame, Cocal"
B23038,Saguinus,midas,niger,MIDAS,MPEG,niger,M,Barra do Cor
BE1745,Saguinus,midas,niger,MIDAS,MPEG,niger,M,"Belem, Pa"
BE1747,Saguinus,midas,niger,MIDAS,MPEG,niger,M,"Belem, Pa"
BE2401,Saguinus,midas,niger,MIDAS,MPEG,niger,M,"Belém, Pa"
BE1072,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Bélem, Pa"
RJ2867,Saguinus,midas,niger,MIDAS,MNRJ,niger,M,"Benevides, E"
B21834,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Breves-Anaj
BE2321,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Castanhal, C"
BE2322,Saguinus,midas,niger,MIDAS,MPEG,niger,M,"Castanhal, C"
BE2325,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Castanhal, C"
BE2326,Saguinus,midas,niger,MIDAS,MPEG,niger,M,"Castanhal, C"
BE2327,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Castanhal, C"
BE2323,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Castanhal, P"
R23832,Saguinus,midas,niger,MIDAS,MNRJ,niger,,"Cururupu, Ma"
BE2328,Saguinus,midas,niger,MIDAS,MPEG,niger,M,Faz. Florest
B22967,Saguinus,midas,niger,MIDAS,MPEG,niger,M,Faz. Gavião
R23833,Saguinus,midas,niger,MIDAS,MNRJ,niger,M,Fazenda São
R23834,Saguinus,midas,niger,MIDAS,MNRJ,niger,M,Fazenda São
BE2329,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Macapá, Cast"
BE0714,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Mata Utinga
R23830,Saguinus,midas,niger,MIDAS,MNRJ,niger,F,"Paragominas,"
RJ8274,Saguinus,midas,niger,MIDAS,MNRJ,niger,M,"Rio Guamé, P"
B24543,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Rio Menuí (?
BE2413,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Rod. Belém-B
BE2414,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Rod. Belém-B
BE2416,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Rod. Belém-B
BE1746,Saguinus,midas,niger,MIDAS,MPEG,niger,F,Rod. Belem-B
RNT171,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT172,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT173,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT189,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT192,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT193,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT195,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT200,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT240,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT241,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT243,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT257,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT261,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
RNT262,Saguinus,midas,niger,MIDAS,MNRJ,niger,,Timboteua Ve
BE2672,Saguinus,midas,niger,MIDAS,MPEG,niger,F,"Tomé-Assu, R"
A10159,Saguinus,midas,niger,MIDAS,,N,F,
A207726,Saguinus,midas,niger,MIDAS,,N,,
A77693,Saguinus,midas,niger,MIDAS,,N,,
A7984,Saguinus,midas,niger,MIDAS,,N,,
A80085,Saguinus,midas,niger,MIDAS,,N,,
A95893,Saguinus,midas,niger,MIDAS,,N,F,
A95894,Saguinus,midas,niger,MIDAS,,N,M,
A95895,Saguinus,midas,niger,MIDAS,,N,M,
A95897,Saguinus,midas,niger,MIDAS,,N,M,
A95898,Saguinus,midas,niger,MIDAS,,N,F,
A95900,Saguinus,midas,niger,MIDAS,,N,M,
A95902,Saguinus,midas,niger,MIDAS,,N,F,
A95903,Saguinus,midas,niger,MIDAS,,N,M,
A95904,Saguinus,midas,niger,MIDAS,,N,F,
A95905,Saguinus,midas,niger,MIDAS,,N,F,
A95907,Saguinus,midas,niger,MIDAS,,N,F,
A95909,Saguinus,midas,niger,MIDAS,,N,M,
A95910,Saguinus,midas,niger,MIDAS,,N,F,
A95911,Saguinus,midas,niger,MIDAS,,N,F,
A95913,Saguinus,midas,niger,MIDAS,,N,F,
A96481,Saguinus,midas,niger,MIDAS,,N,F,
A96483,Saguinus,midas,niger,MIDAS,,N,M,
A96486,Saguinus,midas,niger,MIDAS,,N,M,
A96488,Saguinus,midas,niger,MIDAS,,N,M,
A96491,Saguinus,midas,niger,MIDAS,,N,M,
A96492,Saguinus,midas,niger,MIDAS,,N,F,
A96494,Saguinus,midas,niger,MIDAS,,N,F,
A96496,Saguinus,midas,niger,MIDAS,,N,F,
A96497,Saguinus,midas,niger,MIDAS,,N,M,
A96500,Saguinus,midas,niger,MIDAS,,N,M,
A96501,Saguinus,midas,niger,MIDAS,,N,F,
A96503,Saguinus,midas,niger,MIDAS,,N,M,
A96506,Saguinus,midas,niger,MIDAS,,N,M,
A96508,Saguinus,midas,niger,MIDAS,,N,F,
A96509,Saguinus,midas,niger,MIDAS,,N,F,
A96510,Saguinus,midas,niger,MIDAS,,N,M,
A96511,Saguinus,midas,niger,MIDAS,,N,M,
A96512,Saguinus,midas,niger,MIDAS,,N,M,
A96513,Saguinus,midas,niger,MIDAS,,N,M,
A96514,Saguinus,midas,niger,MIDAS,,N,M,
A96516,Saguinus,midas,niger,MIDAS,,N,M,
A96517,Saguinus,midas,niger,MIDAS,,N,M,
A96519,Saguinus,midas,niger,MIDAS,,N,M,
A96520,Saguinus,midas,niger,MIDAS,,N,M,
A96521,Saguinus,midas,niger,MIDAS,,N,M,
A96522,Saguinus,midas,niger,MIDAS,,N,F,
A96525,Saguinus,midas,niger,MIDAS,,N,F,
A96526,Saguinus,midas,niger,MIDAS,,N,F,
A96527,Saguinus,midas,niger,MIDAS,,N,M,
A96528,Saguinus,midas,niger,MIDAS,,N,F,
A96529,Saguinus,midas,niger,MIDAS,,N,M,
A96530,Saguinus,midas,niger,MIDAS,,N,M,
A96531,Saguinus,midas,niger,MIDAS,,N,M,
A96532,Saguinus,midas,niger,MIDAS,,N,M,
A96533,Saguinus,midas,niger,MIDAS,,N,M,
A96537,Saguinus,midas,niger,MIDAS,,N,M,
A96538,Saguinus,midas,niger,MIDAS,,N,M,
A96539,Saguinus,midas,niger,MIDAS,,N,F,
A96541,Saguinus,midas,niger,MIDAS,,N,M,
A96542,Saguinus,midas,niger,MIDAS,,N,M,
A96543,Saguinus,midas,niger,MIDAS,,N,F,
A96545,Saguinus,midas,niger,MIDAS,,N,M,
A96548,Saguinus,midas,niger,MIDAS,,N,M,
A96549,Saguinus,midas,niger,MIDAS,,N,F,
A96551,Saguinus,midas,niger,MIDAS,,N,F,
A96552,Saguinus,midas,niger,MIDAS,,N,F,
A96554,Saguinus,midas,niger,MIDAS,,N,M,
A97279,Saguinus,midas,niger,MIDAS,,N,M,
A97281,Saguinus,midas,niger,MIDAS,,N,M,
A97282,Saguinus,midas,niger,MIDAS,,N,F,
A97283,Saguinus,midas,niger,MIDAS,,N,M,
A97316,Saguinus,midas,niger,MIDAS,,N,M,
F19511,Saguinus,midas,niger,MIDAS,,N,M,
F19512,Saguinus,midas,niger,MIDAS,,N,M,
F19513,Saguinus,midas,niger,MIDAS,,N,F,
F19532,Saguinus,midas,niger,MIDAS,,N,F,
F35071,Saguinus,midas,niger,MIDAS,,N,F,
F50852,Saguinus,midas,niger,MIDAS,,N,F,
N267590,Saguinus,midas,niger,MIDAS,,N,,
N335845,Saguinus,midas,niger,MIDAS,,N,F,
N339629,Saguinus,midas,niger,MIDAS,,N,F,
N393797,Saguinus,midas,niger,MIDAS,,N,M,
N518579,Saguinus,midas,niger,MIDAS,,N,M,
N518580,Saguinus,midas,niger,MIDAS,,N,M,
N518581,Saguinus,midas,niger,MIDAS,,N,F,
B12202,Saguinus,midas,umbratus,MIDAS,MPEG,niger,F,170 km Sul d
RJ5945,Saguinus,midas,umbratus,MIDAS,MNRJ,niger,M,"Cametá, Rio"
B24136,Saguinus,midas,umbratus,MIDAS,MPEG,niger,F,"Cametá, Vila"
B24137,Saguinus,midas,umbratus,MIDAS,MPEG,niger,M,"Cametá, Vila"
B24138,Saguinus,midas,umbratus,MIDAS,MPEG,niger,M,"Cametá, Vila"
B24139,Saguinus,midas,umbratus,MIDAS,MPEG,niger,F,"Cametá, Vila"
B24140,Saguinus,midas,umbratus,MIDAS,MPEG,niger,M,"Cametá, Vila"
R23845,Saguinus,midas,umbratus,MIDAS,MNRJ,niger,F,"Curralinho,"
BE1045,Saguinus,midas,umbratus,MIDAS,MPEG,niger,,"Gradáus, mg."
B12205,Saguinus,midas,umbratus,MIDAS,MPEG,niger,M,"Remansão, Tu"
B12204,Saguinus,midas,umbratus,MIDAS,MPEG,niger,F,"Saúde, Tucur"
A76598,Saguinus,mystax,mystax,MYSTAX,,N,F,Alto Ucayali
A76601,Saguinus,mystax,mystax,MYSTAX,,N,F,Alto Ucayali
A76602,Saguinus,mystax,mystax,MYSTAX,,N,M,Alto Ucayali
A76604,Saguinus,mystax,mystax,MYSTAX,,N,F,Alto Ucayali
A76607,Saguinus,mystax,mystax,MYSTAX,,N,M,Alto Ucayali
A76613,Saguinus,mystax,mystax,MYSTAX,,N,M,Alto Ucayali
B22949,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,F,Barro Vermel
N543485,Saguinus,mystax,mystax,MYSTAX,,N,M,Cochiquinas
N543487,Saguinus,mystax,mystax,MYSTAX,,N,F,Cochiquinas
N544381,Saguinus,mystax,mystax,MYSTAX,,N,F,Cochiquinas
N544382,Saguinus,mystax,mystax,MYSTAX,,N,M,Cochiquinas
N544383,Saguinus,mystax,mystax,MYSTAX,,N,F,Cochiquinas
BE1088,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,F,Estirão do E
BE1556,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Estirão do E
BE1593,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Estirão do E
BE1594,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Estirão do E
BE1595,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Estirão do E
BE1822,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Estirão do E
B22948,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,F,"Faz. Flora,"
R23851,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,"Fonte Boa, A"
R23853,Saguinus,mystax,mystax,MYSTAX,MNRJ,,F,"Fonte Boa, A"
R23854,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,"Fonte Boa, A"
RJ5935,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,Igarapé Gran
RJ5941,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,Igarapé Gran
BE7081,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,F,"Jaquirana, A"
A188178,Saguinus,mystax,mystax,MYSTAX,,N,F,"Loreto, Rio"
A98288,Saguinus,mystax,mystax,MYSTAX,,N,M,Marupá river
A98289,Saguinus,mystax,mystax,MYSTAX,,N,F,Marupá river
A73741,Saguinus,mystax,mystax,MYSTAX,,N,M,"Orosa, Loret"
A74052,Saguinus,mystax,mystax,MYSTAX,,N,F,"Orosa, Loret"
N543488,Saguinus,mystax,mystax,MYSTAX,,N,M,Pichana rive
N543489,Saguinus,mystax,mystax,MYSTAX,,N,F,Pichana rive
N543490,Saguinus,mystax,mystax,MYSTAX,,N,M,Pichana rive
RJ5936,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,"Rio Juruá, J"
RJ5938,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,"Rio Juruá, J"
RJ5943,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,"Rio Juruá, J"
RJ2860,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,Rio Solimões
A76330,Saguinus,mystax,mystax,MYSTAX,,N,M,"Rio Ucayali,"
A76335,Saguinus,mystax,mystax,MYSTAX,,N,M,"Rio Ucayali,"
A76343,Saguinus,mystax,mystax,MYSTAX,,N,F,"Rio Ucayali,"
A76344,Saguinus,mystax,mystax,MYSTAX,,N,F,"Rio Ucayali,"
A76357,Saguinus,mystax,mystax,MYSTAX,,N,F,"Sarayacu, Ri"
A76361,Saguinus,mystax,mystax,MYSTAX,,N,M,"Sarayacu, Ri"
R24789,Saguinus,mystax,mystax,MYSTAX,MNRJ,,M,Sem Procedên
BE0743,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Seringal Ori
BE0747,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,Seringal Ori
B22947,Saguinus,mystax,mystax,MYSTAX,MPEG,mystax,M,"Sobral, mg."
F50842,Saguinus,mystax,mystax,MYSTAX,,N,M,
F50843,Saguinus,mystax,mystax,MYSTAX,,N,M,
F50844,Saguinus,mystax,mystax,MYSTAX,,N,M,
F50845,Saguinus,mystax,mystax,MYSTAX,,N,F,
F86951,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86952,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86953,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86954,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86955,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86956,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86957,Saguinus,mystax,mystax,MYSTAX,,N,M,
F86960,Saguinus,mystax,mystax,MYSTAX,,N,F,
F86961,Saguinus,mystax,mystax,MYSTAX,,N,F,
F86962,Saguinus,mystax,mystax,MYSTAX,,N,M,
F87138,Saguinus,mystax,mystax,MYSTAX,,N,F,
